strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
PF13/251013_18	zika	KX369547	2013-10-25	oceania	french_polynesia	french_polynesia	french_polynesia	genbank	genome	Troesemeier et al	https://www.ncbi.nlm.nih.gov/nuccore/KX369547	Genome sequence of a candidate World Health Organization reference strain for Zika virus for nucleic acid testing	Unpublished	?
PHE_Guadeloupe	zika	KX673530	2016-04-21	north_america	guadeloupe	guadeloupe	guadeloupe	genbank	genome	Atkinson et al	https://www.ncbi.nlm.nih.gov/nuccore/KX673530	Complete genomic sequence of Zika virus isolated from a clinical semen sample	Unpublished	?
PRI/2016/MA_WGS16_004	zika	KY785464	2016-04-13	north_america	puerto_rico	puerto_rico	puerto_rico	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785464	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
PRI/2016/MA_WGS16_005	zika	KY785481	2016-04-12	north_america	puerto_rico	puerto_rico	puerto_rico	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785481	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
PRI/2016/MA_WGS16_016	zika	KY785462	2016-06-26	north_america	puerto_rico	puerto_rico	puerto_rico	genbank	genome	Metsky et al	https://www.ncbi.nlm.nih.gov/nuccore/KY785462	Zika virus evolution and spread in the Americas	Nature 546 (7658), 411-415 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28538734
PRVABC59	zika	KU501215	2015-12-XX	north_america	puerto_rico	puerto_rico	puerto_rico	genbank	genome	Lanciotti et al	https://www.ncbi.nlm.nih.gov/nuccore/KU501215	Phylogeny of Zika Virus in Western Hemisphere, 2015	Emerging Infect. Dis. 22 (5), 933-935 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27088323
Panama/2015/259249	zika	MK028858	2015-XX-XX	north_america	panama	panama	panama	genbank	genome	Rios et al	https://www.ncbi.nlm.nih.gov/nuccore/MK028858	Database for Reference Grade Microbial Sequences (FDA-ARGOS)	Unpublished	?
Panama/2015/259359	zika	MK028861	2015-XX-XX	north_america	panama	panama	panama	genbank	genome	Rios et al	https://www.ncbi.nlm.nih.gov/nuccore/MK028861	Database for Reference Grade Microbial Sequences (FDA-ARGOS)	Unpublished	?
Panama/2015/259364	zika	MK028859	2015-XX-XX	north_america	panama	panama	panama	genbank	genome	Rios et al	https://www.ncbi.nlm.nih.gov/nuccore/MK028859	Database for Reference Grade Microbial Sequences (FDA-ARGOS)	Unpublished	?
Paraiba_01	zika	KX280026	2015-XX-XX	south_america	brazil	brazil	brazil	genbank	genome	Tsetsarkin et al	https://www.ncbi.nlm.nih.gov/nuccore/KX280026	A Full-Length Infectious cDNA Clone of Zika Virus from the 2015 Epidemic in Brazil as a Genetic Platform for Studies of Virus-Host Interactions and Vaccine Development	MBio 7 (4), e01114-16 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27555311
PuertoRico/2016/FL008U	zika	KY075933	2016-06-21	north_america	puerto_rico	puerto_rico	puerto_rico	genbank	genome	Grubaugh et al	https://www.ncbi.nlm.nih.gov/nuccore/KY075933	Genomic epidemiology reveals multiple introductions of Zika virus into the United States	Nature (2017) In press	https://www.ncbi.nlm.nih.gov/pubmed/28538723
PuertoRico/2016/FL016U	zika	KY075934	2016-07-03	north_america	puerto_rico	puerto_rico	puerto_rico	genbank	genome	Grubaugh et al	https://www.ncbi.nlm.nih.gov/nuccore/KY075934	Genomic epidemiology reveals multiple introductions of Zika virus into the United States	Nature (2017) In press	https://www.ncbi.nlm.nih.gov/pubmed/28538723
Puerto_Rico/2015/PRVABC59	zika	MK028857	2015-XX-XX	north_america	puerto_rico	puerto_rico	puerto_rico	genbank	genome	Rios et al	https://www.ncbi.nlm.nih.gov/nuccore/MK028857	Database for Reference Grade Microbial Sequences (FDA-ARGOS)	Unpublished	?
QTX_02	zika	MH675629	2016-08-XX	north_america	puerto_rico	puerto_rico	puerto_rico	genbank	genome	Assis et al	https://www.ncbi.nlm.nih.gov/nuccore/MH675629	The genetic diversity and evolution of Zika virus strains isolated from blood donor samples	Unpublished	?
QTX_04	zika	MH675630	2016-09-XX	north_america	usa	usa	usa	genbank	genome	Assis et al	https://www.ncbi.nlm.nih.gov/nuccore/MH675630	The genetic diversity and evolution of Zika virus strains isolated from blood donor samples	Unpublished	?
R114916	zika	KX766028	2016-06-06	north_america	dominican_republic	dominican_republic	dominican_republic	genbank	genome	Lanciotti et al	https://www.ncbi.nlm.nih.gov/nuccore/KX766028	Direct Submission	Submitted (23-AUG-2016) Diagnostic & Reference Laboratory, Arbovirus Diseases Branch, Centers for Disease Control & Prevention, 3150 Rampart Road, Fort Collins, CO 80521, USA	?
R116265	zika	KX766029	2016-06-23	north_america	mexico	mexico	mexico	genbank	genome	Lanciotti et al	https://www.ncbi.nlm.nih.gov/nuccore/KX766029	Direct Submission	Submitted (23-AUG-2016) Diagnostic & Reference Laboratory, Arbovirus Diseases Branch, Centers for Disease Control & Prevention, 3150 Rampart Road, Fort Collins, CO 80521, USA	?
RIO_BM1	zika	KY272991	2016-02-12	south_america	brazil	brazil	brazil	genbank	genome	Bonaldo et al	https://www.ncbi.nlm.nih.gov/nuccore/KY272991	Zika virus from breast milk	Unpublished	?
Rio_S1	zika	KU926310	2016-01-29	south_america	brazil	brazil	brazil	genbank	genome	Bonaldo et al	https://www.ncbi.nlm.nih.gov/nuccore/KU926310	Isolation of Infective Zika Virus from Urine and Saliva of Patients in Brazil	PLoS Negl Trop Dis 10 (6), E0004816 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27341420
Rio_U1	zika	KU926309	2016-01-14	south_america	brazil	brazil	brazil	genbank	genome	Bonaldo et al	https://www.ncbi.nlm.nih.gov/nuccore/KU926309	Isolation of Infective Zika Virus from Urine and Saliva of Patients in Brazil	PLoS Negl Trop Dis 10 (6), E0004816 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27341420
SG_001	zika	KY241671	2016-09-04	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241671	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_003	zika	KY241673	2016-09-04	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241673	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_004	zika	KY241674	2016-09-05	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241674	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_005	zika	KY241675	2016-09-06	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241675	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_006	zika	KY241676	2016-09-06	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241676	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_007	zika	KY241677	2016-09-07	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241677	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_008	zika	KY241678	2016-09-07	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241678	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_009	zika	KY241679	2016-09-07	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241679	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_010	zika	KY241680	2016-09-07	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241680	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_011	zika	KY241681	2016-09-08	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241681	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_012	zika	KY241682	2016-09-08	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241682	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_013	zika	KY241683	2016-09-08	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241683	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_014	zika	KY241684	2016-09-08	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241684	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_015	zika	KY241685	2016-09-12	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241685	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_016	zika	KY241686	2016-09-12	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241686	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_017	zika	KY241687	2016-09-13	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241687	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_018	zika	KY241688	2016-09-13	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241688	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_019	zika	KY241689	2016-09-13	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241689	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_020	zika	KY241690	2016-09-13	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241690	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_021	zika	KY241691	2016-09-13	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241691	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_022	zika	KY241692	2016-09-14	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241692	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_023	zika	KY241693	2016-09-15	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241693	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_024	zika	KY241694	2016-09-19	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241694	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_025	zika	KY241695	2016-09-20	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241695	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_026	zika	KY241696	2016-08-30	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241696	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_027	zika	KY241697	2016-08-27	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241697	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_028	zika	KY241698	2016-08-26	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241698	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_029	zika	KY241699	2016-08-30	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241699	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_030	zika	KY241700	2016-08-27	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241700	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_031	zika	KY241701	2016-08-27	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241701	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_032	zika	KY241702	2016-08-27	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241702	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_033	zika	KY241703	2016-08-29	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241703	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_034	zika	KY241704	2016-08-27	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241704	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_035	zika	KY241705	2016-08-30	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241705	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_036	zika	KY241706	2016-08-28	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241706	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_037	zika	KY241707	2016-08-28	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241707	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_038	zika	KY241708	2016-08-28	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241708	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_039	zika	KY241709	2016-08-28	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241709	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_040	zika	KY241710	2016-08-27	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241710	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_041	zika	KY241711	2016-08-29	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241711	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_042	zika	KY241712	2016-08-30	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241712	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_043	zika	KY241713	2016-08-28	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241713	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
SG_044	zika	KY241714	2016-08-28	southeast_asia	singapore	singapore	singapore	genbank	genome	Ho et al	https://www.ncbi.nlm.nih.gov/nuccore/KY241714	Outbreak of Zika virus infection in Singapore: an epidemiological, entomological, virological, and clinical analysis	Lancet Infect Dis (2017) In press	?
