strain,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10,label
A/SouthAustralia/173/2016,-2.2091313636823835,-1.9728620646943553,-2.324814440172628,2.7053459639981567,-2.3115400476527985,1.6958575280260768,-3.6618984508957797,-1.629928814133039,-1.1802187524780872,-0.23960355092381852,5
A/Sydney/1094/2016,-0.5817331980573841,-2.215502035057821,-1.7957929846287508,2.027484715568681,-1.8716235958651084,1.5745348576599802,-3.1023121676472285,-1.142731661521369,-0.23966141296193913,-1.911630124166736,5
A/SouthAustralia/1007/2016,-1.6848042510318548,-1.9926604979959543,-2.2459844317126265,3.007292131831115,-2.4410478643892533,2.005717083155703,-3.9467819815792917,-1.5788061578511245,-1.0361293020449363,-0.5499814373153563,5
A/SouthAustralia/164/2016,-3.064239933748391,-2.844966250383175,-3.3160143764943815,3.3160613694729126,-3.212191605348691,1.4500063000416903,-4.802574653831944,-1.8685688780885674,0.465734646366791,0.13464070775408613,5
A/SouthAustralia/141/2016,-2.978107204878382,-2.8338001967935225,-2.9194122336894384,3.939664858152679,-3.1200320797140884,2.0819398312524413,-4.433976239722646,-1.9348167623953265,0.25666773154669875,0.06765083115964968,5
A/Brisbane/287/2016,0.26872708696460174,-3.5915288728264656,1.4249735883884715,2.2922541941696943,-4.4128474117180705,0.9957438642854991,-6.383259700291313,-1.8319246731672743,-1.40991182691628,3.0771463789164875,5
A/Brisbane/300/2016,0.46612321155028025,-3.1206148338377204,0.5282966803473014,1.4776099042022095,-3.6140447930779835,1.0680888927395114,-5.4458873781523875,-1.907638376636875,-1.0141209303103962,2.001455742325105,5
A/Sydney/5/2017,-0.29676106807708574,-4.375248939823465,1.4983674117335222,2.590591035714403,-2.1625758638827848,1.7159712996875085,-6.057804261171955,-1.4665554383960226,-2.39209411301646,3.202456242434569,5
A/Tasmania/24/2016,0.6930011128329014,-3.0215083914372642,0.8211258295881297,1.6373965890889093,-3.746326350045037,1.8419834994236073,-5.042995455645998,-2.203687575932133,-0.8305076419825697,1.8391341448920688,5
A/Canberra/80/2016,0.422190235118539,-3.5619535590258664,0.5660324368841839,1.1913760570940213,-3.398502413012569,1.9064706109737697,-4.943467026363565,-2.428223964626959,-0.3346783268313424,2.0982009720677275,5
A/Georgia/58/2016,0.983286135377866,-2.3736250031640425,-0.5760899564319457,1.2210191996417636,-2.549329125072627,1.3672544149316717,-4.222936874349717,-2.0318023698381538,-0.5878332782074115,0.7525257658897645,5
A/Tasmania/97/2016,0.7802124090180298,-2.6155102504729424,-0.2796245820650195,1.5309505197348985,-3.8663080456036583,0.6290397471009973,-5.6926994017853465,-1.604988025877494,-0.7162706013029592,1.982867597058177,5
A/Florida/68/2016,0.6984410444945385,-2.61317345707622,-0.30439334358515174,1.3639987056147707,-2.5809623568553803,0.8422732695068205,-4.111050775909977,-2.188738083525509,-0.7124026166597137,1.0880716455371409,5
A/Ohio/34/2016,0.8426239066520358,-2.5305051503620044,-0.18029447088832215,1.3260020316242758,-2.5200474351160054,1.0716982118209475,-4.186996803630521,-2.06307670837909,-0.9383332686137273,0.8951814830634952,5
A/SouthAustralia/115/2016,1.7996156090403606,-4.394195395891558,-3.0714332614128077,2.4130797489494444,0.5858081469481208,0.5724224347944539,-6.484087316463755,-0.8368789782605467,-0.6291916189367559,3.612140988733978,5
A/Victoria/1012/2016,2.2895994086382645,-2.642486146349457,-1.8384546971169173,2.8693715940414344,0.24114493676094498,1.53837148704503,-5.340926231916143,-0.7894353183364698,-1.9929951569523063,1.5642354933114537,5
A/SouthAustralia/147/2016,1.9557960158209837,-2.262738756705789,-3.383133074197669,5.401819732061581,-2.3249214788932795,0.2827800604329754,-5.341025175772624,-1.5104862907310959,0.6322706312480971,3.40410310967655,5
A/Wyoming/22/2016,0.10864181283483682,-4.062615281727432,-0.7930643499391637,2.971725212464764,-2.396501898893553,-0.016388624693743862,-3.799992939959465,-2.8936878732573064,0.2805923866979265,3.2089157723548665,5
A/Canberra/7/2016,-0.05557600601810958,-3.5351776722377215,-1.3333867115630793,0.5057669834131714,-1.6210685136911638,3.3232861079151315,-4.914393290440835,-0.8561168467469045,-1.6349035477167542,-0.20052845738840727,5
A/Tasmania/3/2016,0.12887642713592512,-3.3293800683073855,-0.708955247207349,1.825378121349919,-1.585443760673994,0.3885321887790732,-3.5572194455838866,-2.5084930844699707,-0.4420110786116578,1.3776761202607415,5
A/Utah/47/2016,0.8041556790925893,-3.0845647181076705,-0.8936937842978513,1.1379459831884289,-1.9179513332367626,1.9321812177904576,-3.533340678289145,-2.57779568189316,0.17740885669031345,0.7303900896416388,5
A/Minnesota/31/2017,-2.1376261250306032,-2.2999104004493547,-1.8431634288521863,2.145073088464952,-2.0615703385384943,2.6341033173430546,-3.8813533975441405,-1.6598140865939899,-1.2093784018520282,-0.5432144149406579,5
A/Victoria/2073/2016,-1.1265126489455135,-1.892079994349651,-2.6984869758313708,2.7263401974054653,-2.1611072111078573,2.46133964328099,-4.133735467891196,-1.3870946894983835,-0.8952611682000333,-0.7533435895277897,5
A/Darwin/1008/2016,-0.41320857089055196,-5.908049256902894,1.1081921226988376,1.6147193072856287,-4.432473387924038,0.004571889680261709,-4.861364357949702,-2.955379495790681,2.4399687117118103,3.2861598004439867,5
A/Brisbane/197/2015,3.594297360841337,-2.5451813281903295,-2.823555546614841,2.208849377461061,-2.2675294171626974,3.498322393518012,-6.805408614695559,-0.29899142863059763,-0.06860101318201309,1.9140491321778939,5
A/California/120/2016,2.7783831640670043,-4.523333686345802,-3.1106204377457045,5.015061610835049,0.958764179832953,1.518752710319662,-6.962995646241175,-0.10429673096075615,-1.44659161910836,4.03310439091468,5
A/SouthAustralia/35/2016,3.7969916324224524,-2.5428711977404674,-2.097372062442845,2.4933946466705414,-1.3406519230377916,3.780903906855894,-6.7814875495539235,-0.10551057960456042,-1.3473072309114638,1.4794927818802188,5
A/Utah/43/2016,2.2449988204346907,-3.2766582618486972,-1.346941411742651,5.075647475666744,-1.7594063995766918,-0.5993150020528781,-7.900842210727955,0.17873383186062836,-2.8423684946590644,4.017480965665272,-1
A/Brisbane/66/2016,2.8449099870554226,-4.572412139018764,-1.5651159116174775,6.667619791533427,0.8838068841552816,0.5965888114595351,-6.013721289458456,0.048897810580579855,-3.7574017404213795,-0.03979646417400545,-1
A/SouthAustralia/172/2015,0.8488660756993887,-3.5833958071944463,-0.6344942931828058,2.9666560514910594,-1.2011714513152325,1.7212421993572853,-3.09460998064871,-3.6283300525888724,-1.8820430283755363,-0.033359269359986746,5
A/SouthAustralia/143/2016,1.2311961187562448,-3.2654022415178643,1.6173111243281537,4.190321432428341,-4.130246479871994,2.4339254063783198,-6.596583143931778,-3.9878204041612237,0.35413852298302495,3.955419895346793,5
A/Newcastle/201/2016,1.0150723826447914,-4.466001951330347,-1.802606605850233,2.479067223354545,-3.1096361145685427,-0.10099873834697361,-8.426385853644089,-0.48762722770558947,-0.3722090373120037,4.700916285525176,5
A/Utah/53/2016,-2.753766782387319,-5.999793103182755,1.51293652130445,2.588069158894682,-1.6429098410850136,3.031184594646508,-5.644695092446436,-2.2965906976141133,-1.2499741744807678,3.680492796669866,-1
A/Wyoming/07/2016,2.4435502141971557,-2.2077810965932714,0.9312044412010195,2.732008570609181,-3.4738542794500393,3.588389046751215,-6.6181176098438765,-0.6266641370974234,-2.5506107193202743,1.4124799578576759,5
A/Arizona/71/2016,1.448499296130819,-4.058626394724638,-0.64249042926312,3.2224698178065685,-0.48532817666402195,1.6449801069658434,-4.810094091665378,-1.2834311760349093,-1.5403578789114034,2.7251271414753626,5
A/Hawaii/54/2016,1.6734051363967286,-6.395321377872232,0.5956893317186789,6.064168016940332,-0.5614886749012269,2.945370426395809,-6.393504883885864,-1.5632853223347092,-1.4052058405159553,6.168738208905912,-1
A/Hawaii/58/2016,-0.2209774286411974,-5.617166538322497,1.5822164582613116,5.806030458525828,0.20168235268380227,3.711719805107511,-8.136298510412011,0.3140456218552825,-4.614688062236406,5.156880502394897,-1
A/NorthCarolina/51/2016,1.7025525724933495,-5.284175667318923,-0.9205103706428084,0.4444652109064639,-3.26602170137562,5.292224517191023,-6.385851444199693,-1.6644479137749018,2.408172687020571,1.591279564575919,-1
A/Brisbane/86/2017,-1.4851149085393573,-4.7486820218382855,-1.066278012012408,6.568190877594538,1.6376939384731526,-0.7367533777533734,-5.325252499835141,-2.717733237181376,-1.6959629099883813,6.122837236190201,-1
A/Victoria/2015/2016,1.8581581492114496,-1.7435093857457127,1.45248021464369,4.043134658921633,-3.822097070082008,-0.03794493620382809,-3.2958603049404607,-1.141713560387157,-4.887012918824782,3.4972789707426717,-1
A/Sydney/1059/2016,-0.574409013678342,-2.8620217083228576,-0.9918462693080088,0.5398552942716324,-3.06517388766303,0.9650761762616569,-3.1122588581450596,-2.9904841232275445,3.095778215291123,2.0142321716965266,5
A/Texas/179/2016,-0.6082961165680005,-4.782498038591955,-0.925003739743371,2.6523976742227346,-3.5293477361591825,1.6436419240947022,-3.9109520621884575,-4.240752008100962,2.71357986839581,3.2953096613385977,5
A/Victoria/2097/2016,-0.9884316673883304,-4.692323297795288,1.7510787421198997,3.6884944800737727,-5.687674809539191,-1.2128845816036813,-8.499341942549883,-1.7786356732878568,-1.3135999807507666,4.723455144020877,-1
A/Brisbane/285/2016,1.3011677842797587,-1.1771082751911586,-1.3802633592013829,2.1429637322599504,-4.349382631846998,6.219483697442682,-4.8542703719892915,-6.722569481795864,-0.5567038421583111,-7.577399214394279,-1
A/Hawaii/76/2016,6.610977069958321,-2.6083232286394034,-6.13486703105929,5.336972061540929,-0.6138016222203115,-0.824288421709444,-5.590345695913876,-2.822610492375093,0.5327288454957503,-3.17588413502694,-1
A/WestVirginia/14/2016,-3.0287765949077845,-2.8504331046122906,-3.103971281718439,7.73673322574471,-0.5575311339371603,-0.35693119333793966,-3.6046138899453473,-5.241705765224744,-3.700032598920585,-3.9524877770790163,-1
A/Perth/78/2016,1.9547329716064088,-4.67747198688091,0.07706882461623092,2.093690118424202,-5.894640970586313,4.14168168265326,-4.24666115181406,-10.052490741192761,2.4264737981665636,1.3196264123814356,-1
A/Alaska/28/2017,2.2827914299824625,-4.14940722095382,-4.102834350697029,-0.36121482156399376,0.16177057132706926,-1.4455192286900007,-12.74761469521805,-10.570392558713198,-0.7931377246652755,-2.8884403488123613,-1
A/Alaska/33/2017,2.64113406370196,-2.990640793208501,-0.7652644755099299,1.6975852196141987,-4.5617720657372365,-1.7937129559450598,-11.296078268349554,-14.308732779797916,0.7610637352061456,-0.8693785730462495,-1
A/Arizona/06/2017,2.3990609742652063,-3.6410967230439533,-1.0269975783043845,0.4979760307374584,-0.6272063837736126,-1.0498540755003494,-8.98139871798405,-8.906273021715794,-2.9811321912991455,-1.9926402597380715,5
A/Victoria/2001/2017,2.7385614403323233,-3.62971212598736,-1.2211778717136528,0.48220223998991746,-0.7707514191744848,-1.1522500301514103,-8.905782950353647,-8.951637602198861,-2.79752362743031,-1.6792280048523143,5
A/Brisbane/122/2017,1.438466722777328,-3.4706042913757096,0.19222646750703076,0.3890449232258333,-2.985023249599239,-1.549848474175114,-10.11024282429923,-11.780672044851936,-1.8406263374340799,-2.8562366123861027,5
A/Arizona/37/2017,2.0829198002583835,-3.968490594083344,-2.1945352759891867,0.3370416541856398,-0.8151089218868662,-2.3867184030270616,-10.054956979747272,-9.7151086593091,-1.671275183447018,-2.147621409934324,5
A/Oklahoma/19/2017,2.127146200548768,-3.6053339226827683,-1.26756403890561,0.9930269326696994,-0.7034834731962053,-1.0869492965555296,-7.347451328465715,-8.589426350764843,-2.4882149883659563,-1.41325963921096,5
A/Sydney/54/2017,2.675474317728569,-3.169080318809424,-1.517533303213737,1.5974668469326945,-1.241290478304203,-2.921900337717837,-10.61615281572369,-8.89849452694224,-3.300653267119055,-1.0502544382828964,5
A/SouthDakota/29/2017,0.6232753340352065,-4.301935163540076,-0.6995900111093131,2.243097593774212,-0.8008040970178465,-4.101238920617864,-9.661971027021936,-11.583151171774922,-2.314810670605284,-0.6610995019993039,5
A/Sydney/13/2017,2.8660213044851868,-3.3283140175275907,0.5601637004061712,0.4287545822168329,-1.7387637519331287,-0.547564555887391,-10.214920761406534,-9.440235010203851,-3.791790056490985,-2.111762346623275,5
A/Florida/38/2017,1.6839042012832024,-2.042693019752035,-0.731789244514386,4.220654279215468,-3.769834361038263,-5.523853708154708,-14.005952204399494,-14.103221804022994,-1.7731762658333987,-1.3383980305680672,-1
A/Idaho/24/2017,3.5541855187693434,-3.4060424536054597,-1.4434343925985185,-1.3608652176213254,-1.3903606478816846,1.803491984291199,-12.116696342696489,-11.117870000578382,-1.4547286072143395,-4.538483279338507,-1
A/Massachusetts/03/2017,1.9687986064713354,-2.7615199193158286,0.31424846741507445,0.33049739924798555,-0.7397644265644929,-0.9178876311836252,-16.103938288945894,-9.51534124312016,-6.266832109203896,-3.073177462380545,-1
A/Louisiana/26/2016,3.6107314993890824,-5.0762882798665485,-3.4965130779421485,1.5549596044291745,1.9691290172350613,0.22507389895633959,-8.463280531623832,-10.337396964807711,-0.6888458635180528,-1.0451119047458077,5
A/Washington/05/2017,4.302115248080253,-4.35602006684473,-1.879774395703248,1.7671570920433481,1.3339426764255247,1.474418312048043,-8.181387217174994,-10.841910226000087,-1.2696480985957321,-1.295344270381066,5
A/Washington/28/2017,5.159137114242667,-3.9653253105735122,-4.165243824023444,2.7065509510733743,2.2100204353170185,-0.08346906151878478,-9.799090163840464,-10.504118806911428,-1.1538945614271447,-1.3539810606022225,5
A/RhodeIsland/10/2017,6.069286972768123,-3.4351628962749396,-2.9593603638996946,-0.09883045877478312,-0.6162620172080935,2.5404369298516163,-11.352069509397808,-11.387767359615795,0.038530191263851564,-2.2400242333173153,-1
A/Michigan/58/2017,3.718321460883051,-6.775246285358346,-5.96150794475234,0.8487635202165207,-2.303180164467281,-2.67390439350254,-10.019905402404849,-14.139908383048631,2.216462412261509,0.5919954491172755,-1
A/Victoria/558/2017,4.842958526175342,-3.847330211572363,-3.525271867325915,2.661463720405083,3.7050038151178746,-1.430430767212121,-13.404670832432867,-10.622669848492729,-2.922334397756223,-5.902212489312709,-1
A/Victoria/12/2016,2.6703734328644644,-3.8890422557459456,0.6729602628452097,4.455077089164671,0.44872484244626265,1.2224722995220965,-6.103710545749483,-8.367049826117956,-3.4217392272414044,-0.4719535944707373,5
A/Illinois/45/2016,4.442404992171077,-6.495771632169706,0.33438151768339247,7.924690708428778,4.857043699873437,2.365823005758932,-6.6469027750263265,-9.982203176314858,-1.5371856901228336,-0.9719963918716289,-1
A/SouthAustralia/1036/2015,4.01112879065794,-2.5056686854004435,-2.574403631448827,4.286221721228433,-0.2438032586823434,5.447823718895246,-7.232605106793377,0.1186140474137937,-1.552802351342469,0.9051780267586267,-1
A/Brisbane/298/2016,1.1516116651356791,-5.107604359451144,-3.9472051526829053,0.9764708641490766,-2.706993437400101,5.938079347303524,-10.563125852330929,0.5148881237058561,1.6223718718553906,3.0444139901205753,-1
A/Texas/177/2016,0.4974493114439583,-7.597380437337809,-2.5988662998716467,6.210945576367231,-0.5577489557304816,3.8952630704167417,-4.462278602640656,-4.558747658556939,4.082438956443554,6.203936035546535,-1
A/SouthAustralia/193/2017,-6.513476947834856,-5.4077258486719515,-3.4733486228780244,5.9242083323253905,-6.088785584411622,-1.8319693654872553,-8.492213696012168,-3.8928797304808196,3.1932783535064537,3.8167651219109575,-1
A/Brisbane/296/2016,-1.5933036837279493,-7.01187873744412,2.7739142077141357,2.4390729209010593,-3.193706153555124,7.872989166889748,-4.304386943866544,-10.89587785980977,0.22392235131026708,-0.6211153123046034,-1
A/Victoria/566/2016,1.1584201794442406,0.3897341931207144,0.24866138342787544,3.0548184043066366,0.3816102516263337,7.278286789875598,-7.514227230500918,-1.5536855019052993,-5.695598686910867,-5.152262463537806,-1
A/Alaska/29/2017,1.752467764896746,10.7609962306256,0.1454897241508929,-10.65410677035944,7.6654653841254,-3.355038326852353,3.931226271938794,-3.9140255750753745,0.6831042583479626,1.646560064906907,3
A/Sydney/162/2017,2.5608735711958124,11.947956628502121,-0.39308522239981397,-12.159098297682307,8.485410138582228,-3.963244592813887,4.280819809051527,-5.220994429420752,1.542059367754899,1.2018762476828526,3
A/Sydney/212/2017,2.478206121525941,11.800474769903383,0.5173170494735647,-12.548960256501669,8.153893328983262,-4.323061516341515,4.045547870200306,-5.187521166470646,0.973304721321115,1.6127270434500864,3
A/Sydney/701/2017,3.0605275786692654,12.145871384130198,0.02839184937145082,-12.332210211768118,8.155964448664548,-3.1489728806238797,4.350290996819694,-5.136211951110679,1.488624657632654,1.317930829756103,3
A/Townsville/17/2017,2.9167722679984163,11.95009295675426,-0.1408547978788733,-12.54225459570259,8.408991444447926,-4.101411116760872,3.825162702767995,-4.530177241405921,0.7225432182760253,1.510231629182847,3
A/Alaska/42/2017,2.39041863204427,12.41155751121538,-0.6538128304618994,-13.462156383164977,9.684996055873388,-2.8893903050698886,4.134004521909195,-4.273217170941395,0.6480509516917213,0.8829234399118545,3
