,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
A/Connecticut/32/2018,55,50,53,57,10,11,10,10,12,11,15,10,9,16,16,17,11,11,11,17,14,12,14,10,0,16,16,19,16,13,18,13,15,14,14,18,13,27,17,17,18,23,25,25,36,33,22,3,6,11,8,10,12,10,12,14,10,10,18,21,20,15,12,12,14,11,9,11,15,14,11,18,27,13,17,17,19,20,8,20,16,48,52,48,43,46,43,44,48,39,47,47,53,54,51,57,55,57,51,54,56,48,48,39,60,46,49,47,46,48,46,49,52,49,49,51,48,51,54,53,48,47,47,47,47,45,50,51,52,54,45,46,45,43,40,49,48,43,42,48,47,45,43,50,53,48,50,54,54,47,59,58,48,63,61,57,64,68,62,59,51,50,51,65,57,52,55,55,50,50,52,50,53,52,49,51,56,48,47,49,50,49,50,52,52,55,54,52,52,49,50,48,49,51,50,49,51,50,50,51,52,50,49,49,49,46,50,50,50,47,51,52,52,51,48,48,52,50,55,51,51,50,50,57,52,58,59,66,77,71,74,73,78,79,78,78,79,78,81,80,84,82,84,83,83,85,82,78,82,81,82,86,83,56,68,65,51
A/SouthAustralia/13/2018,57,52,55,59,16,17,16,16,18,17,21,16,15,22,22,23,17,17,17,23,20,18,20,19,16,0,18,21,16,15,20,19,21,20,18,24,17,27,19,19,20,25,27,27,35,33,30,13,16,17,14,16,18,16,18,18,16,16,24,27,26,23,18,18,16,17,15,17,17,16,17,24,27,15,19,23,25,22,14,22,18,50,54,50,45,48,45,46,50,41,50,49,55,56,53,57,55,59,53,56,60,50,50,42,60,50,53,49,48,50,48,51,54,51,51,53,50,53,54,55,48,49,49,49,49,47,50,51,52,54,47,48,47,45,42,49,50,45,44,50,49,47,45,52,55,50,52,54,56,49,61,59,50,65,63,59,66,70,64,59,53,52,53,67,59,54,57,57,52,52,54,52,55,54,51,53,58,50,49,51,52,51,52,54,54,57,56,54,54,51,52,50,51,53,52,51,53,52,52,53,54,52,51,51,51,48,52,52,52,49,53,52,54,53,50,50,54,52,57,53,53,52,52,59,54,60,60,66,79,73,76,75,80,79,80,80,81,80,83,82,86,84,88,85,85,87,84,82,82,83,84,86,83,58,70,67,51
A/Sydney/93/2018,59,54,57,61,16,17,16,16,18,17,21,16,15,22,22,23,17,17,17,23,20,18,20,19,16,18,0,7,18,15,20,19,21,20,20,24,19,29,19,19,20,25,27,27,38,35,30,13,16,17,14,16,18,16,18,20,16,16,24,27,26,23,18,18,16,17,15,17,17,16,17,24,29,15,19,23,25,22,14,22,18,52,56,52,47,50,47,48,52,43,52,51,57,56,55,61,59,61,55,58,62,52,52,44,64,51,54,50,49,51,49,52,55,52,52,54,51,54,58,57,51,50,50,50,50,48,54,55,56,58,49,50,49,47,44,53,52,47,46,52,51,49,47,52,57,52,54,58,58,51,63,61,52,67,65,61,68,72,66,63,55,54,55,69,61,56,59,59,54,54,56,54,57,56,53,55,60,52,51,53,54,53,54,56,56,59,58,56,56,53,54,52,53,55,54,53,55,54,54,55,56,54,53,53,53,50,54,54,54,51,55,56,56,55,52,52,56,54,59,55,55,54,52,61,56,62,62,70,81,75,78,77,82,83,82,82,83,82,85,84,88,86,90,87,87,89,86,82,86,85,86,90,87,58,72,69,51
A/SouthAustralia/97/2018,62,57,60,64,17,18,17,17,19,18,22,17,18,23,23,24,18,18,18,24,21,19,23,20,19,21,7,0,21,18,23,20,22,21,23,25,20,32,22,22,23,28,30,30,41,36,31,16,19,20,17,17,19,17,19,21,17,17,25,28,27,24,19,19,17,20,18,20,20,19,20,25,32,18,22,24,26,25,17,25,21,55,59,55,50,53,50,51,55,46,55,54,60,59,58,64,62,62,58,61,65,55,55,47,67,54,57,53,52,54,52,55,58,55,55,57,54,57,61,60,54,53,53,53,53,51,57,58,59,61,52,53,52,50,47,56,55,50,49,55,54,52,50,55,60,55,57,61,61,54,66,64,55,70,68,64,71,75,69,66,58,57,58,72,64,59,62,62,57,57,59,57,60,59,56,58,63,55,54,56,57,56,57,59,59,62,61,59,59,56,57,55,56,58,57,56,58,57,57,58,59,57,56,56,56,53,57,57,57,54,58,59,59,58,55,55,59,57,62,58,58,57,55,64,59,65,65,73,84,78,81,80,85,86,85,85,86,85,88,87,91,89,93,90,90,92,89,85,89,88,89,93,90,61,75,72,52
A/Brisbane/1000/2018,57,52,55,59,16,17,16,16,18,17,21,16,15,20,20,21,17,17,17,23,20,18,20,19,16,16,18,21,0,7,12,19,21,20,20,24,19,27,19,19,20,25,27,27,36,33,30,13,16,17,14,16,18,16,18,20,16,16,22,25,24,23,18,18,16,17,15,17,9,16,17,24,27,15,19,23,25,22,14,22,18,48,52,48,43,46,43,44,48,39,48,47,53,54,51,57,55,57,51,54,58,48,48,40,60,48,51,47,46,48,46,49,52,49,49,51,48,51,54,53,48,47,47,47,47,45,50,51,52,54,45,46,45,43,40,49,46,43,42,46,47,45,43,50,53,48,50,54,54,47,59,57,48,63,61,57,64,68,62,59,51,50,51,65,57,52,55,55,50,50,52,50,53,52,49,51,56,48,47,49,50,49,50,52,52,55,54,52,52,49,50,48,49,51,50,49,51,50,50,51,52,50,49,49,49,46,50,50,50,47,51,52,52,51,48,48,52,50,55,51,51,50,50,57,52,58,58,68,79,73,76,75,80,81,80,80,79,80,83,82,86,84,88,85,85,87,84,82,84,83,84,88,85,58,70,67,49
A/Sydney/17/2018,55,50,53,57,13,14,13,13,15,14,18,13,12,19,19,20,14,14,14,20,17,15,17,16,13,15,15,18,7,0,9,16,16,17,16,21,16,26,16,16,17,22,24,24,35,32,27,10,13,14,11,13,15,13,15,17,13,13,21,24,23,20,15,15,13,14,12,14,6,13,14,21,26,12,16,20,22,19,11,19,15,46,50,46,41,44,41,42,46,37,46,45,51,52,49,55,53,55,49,52,56,46,46,38,58,46,49,45,44,46,44,47,50,47,47,49,46,49,52,51,46,45,45,45,45,43,48,49,50,52,43,44,43,41,38,47,46,41,40,46,45,43,41,48,51,46,48,52,52,45,57,55,46,61,59,55,63,67,60,57,49,48,49,63,55,50,53,53,48,48,50,48,51,50,47,49,54,46,45,47,48,47,48,50,50,53,52,50,50,47,48,46,47,49,48,47,47,48,48,49,50,48,47,47,47,44,48,48,48,45,49,50,50,49,46,46,50,48,53,49,49,48,48,55,50,56,56,67,78,72,75,74,79,80,79,79,80,79,82,81,85,83,87,84,84,86,83,79,83,82,83,87,84,57,69,66,48
A/Indiana/28/2018,61,56,59,63,18,19,18,18,20,19,23,18,17,24,24,25,19,19,19,23,22,20,22,21,18,20,20,23,12,9,0,21,23,22,22,26,21,31,21,21,22,27,29,29,40,37,32,15,18,17,16,18,20,18,20,22,18,18,26,29,28,25,20,20,18,19,17,19,11,18,19,26,31,17,21,25,27,24,16,24,20,52,56,52,47,50,47,48,52,43,52,51,57,58,55,61,59,61,55,58,62,52,52,44,64,52,55,51,50,52,50,53,56,53,53,55,52,55,58,57,52,51,51,51,51,49,54,55,56,58,49,50,49,47,44,53,52,47,46,52,51,49,47,54,57,52,54,58,58,51,63,61,52,67,65,61,68,72,66,63,55,54,55,69,61,56,59,59,54,54,56,54,57,56,53,55,60,52,51,53,54,53,54,56,56,59,58,56,56,53,54,52,53,55,54,53,55,54,54,55,56,54,53,53,53,50,54,54,54,51,55,56,56,55,52,52,56,54,59,55,55,54,54,61,56,62,62,72,83,77,80,79,84,85,84,84,85,84,87,86,90,88,92,89,89,91,88,84,88,87,88,92,89,62,72,69,53
A/Brisbane/32/2018,58,53,56,60,7,8,7,7,9,8,12,13,12,13,13,14,8,7,8,14,11,9,15,10,13,19,19,20,19,16,21,0,10,9,17,15,10,30,18,18,21,24,26,26,39,34,17,10,13,14,11,7,9,7,9,11,7,7,15,18,17,14,9,9,15,14,12,14,18,17,14,15,30,16,20,14,16,22,9,23,19,51,55,51,46,49,46,47,49,42,50,50,56,57,54,60,58,60,54,57,61,51,51,40,63,51,54,50,49,51,48,52,55,52,52,54,51,53,57,56,51,48,50,50,50,48,53,54,55,57,48,49,48,46,43,52,51,46,45,51,50,48,46,53,56,51,53,57,57,50,62,61,51,66,64,60,67,71,65,62,54,53,54,68,60,55,58,58,53,53,55,53,56,55,52,54,59,51,50,52,53,52,53,55,55,58,55,53,53,52,53,51,52,54,53,52,54,53,53,54,55,53,52,52,52,49,53,53,53,50,54,55,55,54,51,51,55,53,58,54,54,53,53,60,53,61,62,69,78,72,75,74,77,78,77,79,80,79,82,81,85,83,87,84,84,86,83,79,83,82,83,87,84,57,71,68,49
A/Canberra/9/2018,59,54,57,61,9,10,9,9,11,10,14,15,14,15,15,16,10,9,10,16,13,11,17,12,15,21,21,22,21,16,23,10,0,11,19,17,12,32,22,22,23,28,30,30,41,36,23,12,15,16,13,9,11,9,11,13,9,9,17,20,19,16,11,9,17,16,14,16,20,19,16,17,32,18,22,16,18,24,11,25,21,53,57,53,48,51,48,48,50,44,52,52,58,59,56,62,60,61,56,59,61,53,53,42,63,53,56,52,49,53,50,52,55,54,54,54,53,55,59,58,53,50,52,52,52,50,55,56,57,59,50,51,49,48,45,54,53,48,47,53,52,50,48,55,56,53,55,59,59,52,64,63,53,68,66,62,69,73,67,64,56,55,56,70,62,57,60,60,55,55,57,55,58,57,54,56,61,53,52,54,55,54,55,57,57,60,57,55,55,54,55,53,54,56,55,54,54,55,55,56,57,55,54,54,54,51,55,55,55,52,56,57,57,56,53,51,57,55,60,56,56,55,55,62,55,63,64,71,78,72,75,74,77,78,77,79,80,79,82,81,85,83,87,84,84,86,83,79,83,82,83,89,84,59,73,70,53
A/NewJersey/35/2018,59,54,57,61,8,9,8,8,10,9,13,14,13,14,14,15,9,8,9,15,12,10,16,11,14,20,20,21,20,17,22,9,11,0,18,16,11,31,21,21,22,27,29,29,40,35,22,11,14,15,12,8,10,8,10,12,8,8,16,19,18,15,10,10,16,15,13,15,19,18,15,16,31,17,21,15,17,23,10,23,19,52,56,52,47,50,47,47,49,43,51,51,57,58,55,61,59,61,55,58,62,52,52,41,64,52,55,51,50,52,49,53,56,53,53,55,52,54,58,57,51,49,51,51,51,49,52,53,54,58,49,50,49,47,44,53,52,47,46,52,51,49,47,54,57,52,54,58,58,51,63,62,52,67,65,61,66,70,66,63,55,54,55,69,61,56,59,58,54,54,56,54,57,56,53,55,60,52,51,53,54,53,54,56,56,59,56,54,54,53,54,52,53,55,54,53,55,54,54,55,56,54,53,53,53,50,54,54,54,51,55,56,56,55,52,52,56,54,59,55,55,54,54,61,54,62,63,70,79,73,76,75,78,79,78,80,81,80,83,82,86,84,88,85,85,87,84,80,84,83,84,87,84,58,72,69,52
A/Arizona/37/2018,57,52,55,59,14,15,14,14,16,15,19,14,9,20,20,19,15,15,15,21,18,16,18,17,14,18,20,23,20,16,22,17,19,18,0,22,15,31,21,21,22,27,29,29,39,35,28,11,14,11,12,14,16,14,16,18,14,14,22,23,22,21,16,16,18,15,13,11,19,18,15,22,31,17,21,21,23,24,12,24,20,48,52,50,45,48,45,48,52,41,49,49,55,56,53,57,55,59,53,56,60,50,50,41,58,50,53,49,48,50,48,51,54,51,51,53,50,53,54,55,50,49,49,49,49,47,50,51,52,54,47,48,47,45,42,51,50,45,44,50,49,47,45,52,55,50,52,54,56,49,61,60,50,61,59,57,68,72,64,61,53,52,53,67,59,54,57,57,52,52,54,52,55,54,51,53,58,50,49,51,52,51,52,54,54,57,56,54,54,51,52,50,51,53,52,51,53,52,52,53,54,52,51,51,51,48,52,52,52,49,53,54,54,53,50,50,54,52,57,53,53,52,52,57,54,60,59,70,81,75,78,77,82,81,82,82,83,82,85,84,88,86,90,85,87,89,86,82,86,83,86,86,83,58,70,67,55
A/Hawaii/45/2018,63,58,61,65,12,13,12,12,14,13,17,18,17,18,18,19,13,13,13,19,16,12,20,15,18,24,24,25,24,21,26,15,17,16,22,0,15,35,25,25,26,31,33,33,42,37,26,15,18,19,16,12,14,12,14,16,12,12,20,23,22,19,14,14,18,19,17,19,23,22,19,18,35,21,25,19,19,28,16,28,24,56,60,56,51,54,51,52,56,47,55,55,61,60,59,65,63,65,59,62,64,56,56,45,66,56,59,55,54,56,54,57,60,57,57,59,56,59,62,61,56,55,55,55,55,51,58,59,60,62,53,54,53,51,48,57,56,51,50,54,55,52,51,58,59,56,58,62,62,55,67,64,56,71,69,65,72,76,70,67,59,58,59,73,65,60,63,63,58,58,60,58,61,60,57,59,64,56,55,57,58,57,58,60,60,63,60,56,56,57,58,56,57,59,58,57,59,58,58,59,60,58,57,57,57,54,58,58,58,55,59,60,60,59,56,56,60,56,63,59,59,58,58,65,58,66,67,74,85,79,82,80,84,85,84,86,87,86,89,88,92,90,94,91,91,93,90,86,90,89,90,94,91,64,76,73,57
A/NewJersey/38/2018,58,53,56,60,7,8,7,7,9,8,12,13,12,13,13,14,8,8,8,14,11,9,15,10,13,17,19,20,19,16,21,10,12,11,15,15,0,30,20,20,21,26,28,28,38,34,21,10,13,14,11,7,9,7,9,11,7,7,15,18,17,14,9,9,15,14,12,14,18,17,14,15,30,16,20,14,16,23,11,23,19,49,53,49,44,47,44,45,49,40,48,48,54,55,52,56,54,58,52,55,59,49,49,38,59,49,52,48,47,49,47,50,53,50,50,52,49,52,53,54,49,48,48,48,48,46,49,50,51,53,46,47,46,44,41,50,49,44,43,49,48,46,44,51,54,49,51,53,55,48,60,59,49,64,62,58,65,69,61,60,52,51,52,66,58,53,56,56,51,51,53,51,54,53,50,52,57,49,48,50,51,50,51,53,55,56,53,51,51,50,51,49,50,52,51,50,52,51,51,52,53,51,50,50,50,47,51,51,51,48,52,53,53,52,49,49,53,51,56,52,52,51,51,58,51,59,60,69,80,74,77,76,79,80,79,81,82,81,84,83,87,85,89,86,86,88,85,81,85,84,85,87,84,59,71,68,52
A/Brisbane/45/2018,54,48,51,55,27,26,27,27,29,28,32,27,26,33,33,34,28,28,28,33,31,29,31,30,27,27,29,32,27,26,31,30,32,31,31,35,30,0,24,24,25,28,30,30,33,30,41,24,27,28,25,27,29,27,29,31,27,27,35,38,37,34,29,29,27,28,26,28,28,27,28,33,10,20,30,34,36,27,25,27,23,47,51,47,42,45,42,43,47,44,47,46,52,53,50,56,54,52,50,53,57,47,47,45,59,47,50,46,45,47,45,48,51,48,48,50,47,50,53,50,48,36,36,36,46,44,49,50,51,53,44,45,44,42,45,54,53,48,47,53,52,44,42,49,52,47,49,53,53,48,56,51,49,62,60,54,61,65,60,57,50,49,50,63,56,51,54,54,49,49,51,49,52,51,48,50,55,46,46,48,49,48,49,51,51,54,51,51,51,48,49,47,48,50,49,48,50,49,49,50,51,49,48,48,48,45,49,49,49,46,50,51,51,50,47,47,51,49,52,50,48,49,49,56,51,57,53,67,75,67,70,69,74,75,74,76,77,74,79,78,82,80,84,81,81,83,82,78,80,79,80,85,80,51,67,64,45
A/Nebraska/08/2018,55,50,53,57,17,18,17,17,18,18,22,17,16,22,22,23,18,18,18,24,21,19,21,20,17,19,19,22,19,16,21,18,22,21,21,25,20,24,0,2,15,18,20,20,33,30,31,14,17,18,15,17,19,17,19,21,17,17,24,27,26,22,17,19,17,18,16,18,18,17,18,25,24,10,20,24,26,17,15,17,13,47,51,47,42,45,42,43,47,40,47,44,52,53,50,56,54,56,50,53,56,47,47,41,58,47,50,46,45,47,45,48,51,48,48,49,47,50,53,52,48,46,46,46,46,44,47,48,49,53,44,45,44,42,41,50,49,44,43,49,48,44,42,49,51,47,49,53,53,48,58,56,47,60,60,56,63,67,61,58,50,49,50,64,56,51,54,54,49,49,51,49,52,51,48,50,55,47,46,48,49,48,49,51,51,54,53,51,51,48,49,47,48,50,49,48,50,49,49,50,51,49,48,48,48,45,49,49,49,46,50,51,51,50,47,47,49,49,54,50,50,49,49,56,51,57,57,65,74,68,71,70,75,76,75,75,76,75,76,77,81,79,83,80,80,82,81,75,79,78,79,82,80,55,64,61,48
A/Ohio/22/2018,55,50,53,57,17,18,17,17,18,18,22,17,16,22,22,23,18,18,18,24,21,19,21,20,17,19,19,22,19,16,21,18,22,21,21,25,20,24,2,0,15,18,20,20,33,30,31,14,17,18,15,17,19,17,19,21,17,17,24,27,26,22,17,19,17,18,16,18,18,17,18,25,24,10,20,24,26,17,15,17,13,47,51,47,42,45,42,43,47,40,47,44,52,53,50,56,54,56,50,53,56,47,47,41,58,47,50,46,45,47,45,48,51,48,48,49,47,50,53,52,48,46,46,46,46,44,49,50,51,53,44,45,44,42,41,50,49,44,43,49,48,44,42,49,51,47,49,53,53,48,58,56,47,60,60,56,63,67,61,58,50,49,50,64,56,51,54,54,49,49,51,49,52,51,48,50,55,47,46,48,49,48,49,51,51,52,53,51,51,48,49,47,48,50,49,48,50,49,49,50,51,49,48,48,48,45,49,49,49,46,50,51,51,50,47,47,49,49,54,50,50,49,49,56,51,57,57,65,74,68,69,70,75,76,75,75,76,75,76,77,81,79,83,80,80,82,81,75,79,78,79,82,80,55,64,61,48
A/SouthAustralia/10/2018,54,49,52,56,18,19,18,18,20,19,23,18,17,24,24,23,19,19,17,25,22,20,20,21,18,20,20,23,20,17,22,21,23,22,22,26,21,25,15,15,0,21,23,23,34,31,32,15,18,19,16,18,20,18,20,22,18,18,26,29,28,25,20,20,18,19,17,19,19,18,19,24,25,7,21,25,27,10,16,18,14,46,50,46,41,44,41,42,46,41,46,45,51,52,49,55,53,55,49,52,56,46,46,42,58,48,51,47,46,48,46,49,52,49,49,51,48,51,52,51,49,47,47,47,47,43,48,49,50,52,43,42,43,41,42,51,50,45,44,50,49,43,41,48,51,46,48,52,52,47,57,57,46,61,59,55,62,66,60,57,49,48,49,63,55,48,53,53,48,48,50,48,51,50,47,49,53,46,45,47,48,47,48,50,50,53,52,50,50,47,48,46,47,48,47,47,49,48,48,49,50,48,47,47,47,44,48,48,48,45,49,50,50,49,46,46,50,48,53,49,49,48,46,55,50,56,58,64,75,69,72,71,76,77,76,76,77,76,79,78,82,80,84,81,81,83,82,76,80,79,80,84,81,56,67,64,49
A/Brisbane/73/2018,57,52,55,59,23,24,23,23,25,24,28,23,22,29,29,30,24,24,24,30,25,25,27,26,23,25,25,28,25,22,27,24,28,27,27,31,26,28,18,18,21,0,2,2,37,34,34,20,23,24,21,23,25,23,25,27,23,23,31,34,33,30,25,25,23,24,22,24,24,23,24,31,28,16,26,30,32,23,21,21,19,49,53,49,44,47,44,45,49,44,49,48,54,53,50,58,56,58,52,55,58,49,49,45,60,49,52,48,47,49,47,50,51,50,50,52,49,52,55,54,50,48,48,48,48,46,51,52,53,55,46,47,46,44,45,54,53,48,47,53,52,46,44,51,53,49,51,55,55,50,60,58,49,64,62,58,65,68,63,60,52,51,52,66,58,53,55,56,51,51,53,51,54,53,50,52,57,49,48,50,51,50,51,53,53,56,55,53,53,50,50,49,50,52,51,49,52,51,51,52,51,51,50,50,50,47,51,51,51,48,52,53,53,52,49,49,53,51,56,52,52,51,51,58,53,59,59,69,82,74,77,76,81,80,81,83,84,83,86,85,89,87,91,88,88,90,89,83,87,86,87,89,86,59,70,67,50
A/Brisbane/85/2018,59,54,57,61,25,26,25,25,27,26,30,25,24,31,31,32,26,26,26,32,27,27,29,28,25,27,27,30,27,24,29,26,30,29,29,33,28,30,20,20,23,2,0,2,39,36,36,22,25,26,23,25,27,25,27,29,25,25,33,36,35,32,27,27,25,26,24,26,26,25,26,33,30,18,28,32,34,25,23,23,21,51,55,51,46,49,46,47,51,46,51,50,56,55,52,60,58,60,54,55,60,49,51,45,62,51,54,50,49,51,49,52,53,52,52,54,51,54,57,56,52,50,50,50,50,48,53,54,55,57,48,49,48,46,47,56,55,50,49,55,54,48,46,53,55,51,53,57,57,52,62,58,51,66,64,60,67,70,65,62,54,53,54,66,60,55,57,58,53,53,55,53,56,55,52,54,59,51,50,52,53,52,53,55,55,58,57,55,55,52,52,51,52,54,53,51,54,53,53,54,53,53,52,52,52,49,53,53,53,50,54,55,55,54,51,51,55,53,58,52,54,53,53,60,55,61,59,71,84,76,79,78,83,82,83,85,86,85,88,87,91,89,93,90,90,92,91,85,89,88,89,91,88,61,72,69,52
A/Brisbane/89/2018,59,54,57,61,25,26,25,25,27,26,30,25,24,31,31,32,26,26,26,32,27,27,29,28,25,27,27,30,27,24,29,26,30,29,29,33,28,30,20,20,23,2,2,0,39,36,36,22,25,26,23,25,27,25,27,29,25,25,33,36,35,32,27,27,25,26,24,26,26,25,26,33,30,18,28,32,34,25,23,23,21,51,55,51,46,49,46,47,51,46,51,50,56,55,52,60,58,60,54,55,60,49,51,47,62,51,54,50,49,51,49,52,53,52,52,54,51,54,57,56,52,50,50,50,50,48,53,54,55,57,48,49,48,46,47,56,55,50,49,55,54,48,46,53,55,51,53,57,57,52,62,60,51,66,64,60,67,70,65,62,54,53,54,68,60,55,57,58,53,53,55,53,56,55,52,54,59,51,50,52,53,52,53,55,55,58,57,55,55,52,52,51,52,54,53,51,54,53,53,54,53,53,52,52,52,49,53,53,53,50,54,55,55,54,51,51,55,53,58,54,54,53,53,60,55,61,61,71,84,76,79,78,83,82,83,85,86,85,88,87,91,89,93,90,90,92,91,85,89,88,89,91,88,61,72,69,52
A/Newcastle/14/2018,62,57,60,64,36,37,36,36,38,37,41,36,34,42,42,43,35,37,37,43,40,37,38,39,36,35,38,41,36,35,40,39,41,40,39,42,38,33,33,33,34,37,39,39,0,19,50,33,36,37,34,36,36,36,38,40,36,35,44,47,46,43,38,38,34,37,35,37,37,36,37,42,33,29,39,43,45,36,34,36,32,50,54,50,45,48,45,46,50,53,50,47,55,56,51,56,54,57,51,56,60,50,50,54,61,50,53,49,48,50,48,51,54,49,51,53,50,51,51,55,51,55,55,55,49,45,49,52,53,55,47,48,45,47,54,63,60,57,56,62,61,47,45,52,55,49,51,53,54,49,59,63,52,65,63,59,64,68,64,61,53,52,53,67,59,54,57,57,50,50,52,50,53,52,49,51,56,48,47,49,50,49,50,52,52,56,56,54,54,49,50,48,49,51,50,49,51,50,50,51,52,50,49,49,49,46,50,50,50,47,51,50,52,51,48,48,52,50,55,51,51,50,50,57,54,58,66,72,87,79,82,81,86,87,86,88,89,88,89,90,94,92,96,93,93,95,94,90,92,91,92,91,90,62,73,72,53
A/Sydney/3/2018,59,54,57,61,31,32,31,31,33,32,36,33,31,37,37,38,30,32,32,38,35,32,35,34,33,33,35,36,33,32,37,34,36,35,35,37,34,30,30,30,31,34,36,36,19,0,45,30,33,34,31,31,31,31,33,35,31,30,39,42,41,38,33,33,29,34,32,34,34,33,34,37,30,26,36,38,40,33,31,33,29,47,51,47,42,45,42,43,47,50,47,44,52,53,48,54,52,54,48,53,57,47,47,51,57,45,48,44,45,45,43,48,51,44,46,50,45,46,49,52,48,52,52,52,44,42,47,50,51,53,44,45,44,44,51,60,59,54,53,59,58,44,42,49,52,46,48,51,51,46,56,60,49,60,58,54,61,65,61,58,50,49,50,64,56,51,54,54,47,47,49,47,50,49,46,48,53,45,44,46,47,46,47,49,49,53,51,49,49,46,47,45,46,48,47,46,48,47,47,48,49,47,46,46,46,43,47,47,47,44,48,45,49,48,45,45,49,47,52,48,48,47,47,54,49,55,61,71,84,76,79,78,83,84,83,85,86,85,88,87,91,89,93,90,90,92,91,87,89,88,89,87,86,59,72,69,48
A/Florida/96/2018,68,64,67,70,18,19,18,18,20,19,23,24,23,24,24,25,19,19,19,25,22,20,26,19,22,30,30,31,30,27,32,17,23,22,28,26,21,41,31,31,32,34,36,36,50,45,0,21,24,25,22,18,20,18,18,20,16,18,26,29,28,25,20,20,26,25,23,25,29,28,25,26,41,27,31,25,27,34,22,34,30,61,65,61,56,59,56,57,61,52,60,60,66,67,62,70,68,70,64,65,70,60,60,48,73,59,62,60,59,61,59,62,65,62,62,64,61,64,67,66,61,60,60,60,60,58,63,64,65,67,58,59,58,56,53,62,61,56,55,61,60,58,55,63,66,61,63,67,67,60,72,69,61,76,74,70,77,81,75,72,64,63,64,78,70,65,68,68,63,63,65,63,66,65,62,64,68,61,59,61,62,61,63,65,65,68,65,63,63,61,62,60,61,63,62,61,64,63,63,64,64,63,62,62,62,59,63,63,63,60,64,65,65,64,61,61,65,63,68,64,64,63,63,68,63,71,70,80,91,85,88,87,90,91,90,92,93,92,95,92,96,96,100,97,97,99,94,92,96,95,96,100,97,70,82,79,60
A/England/7126/2018,52,47,50,54,7,8,7,7,9,8,12,7,6,13,13,14,8,8,8,14,11,9,11,10,3,13,13,16,13,10,15,10,12,11,11,15,10,24,14,14,15,20,22,22,33,30,21,0,3,8,5,7,9,7,9,11,7,7,15,18,17,12,9,9,11,8,6,8,12,11,8,15,24,10,14,14,16,17,5,17,13,45,49,45,40,43,40,41,45,36,44,44,50,51,48,54,52,54,48,51,53,45,45,36,57,45,48,44,43,45,43,46,49,46,46,48,45,48,51,50,45,44,44,44,44,42,47,48,49,51,42,43,42,40,37,46,45,40,39,45,44,42,40,47,50,45,47,51,51,44,56,55,45,60,58,54,61,65,59,56,48,47,48,62,54,49,52,52,47,47,49,47,50,49,46,48,53,45,44,46,47,46,47,49,49,52,51,49,49,46,47,45,46,48,47,46,48,47,47,48,49,47,46,46,46,43,47,47,47,44,48,49,49,48,45,45,49,47,52,48,48,47,47,54,49,55,56,63,74,68,71,70,75,76,75,75,76,75,78,77,81,79,81,80,80,82,79,75,79,78,79,83,80,53,65,62,48
A/England/7335/2018,55,50,53,57,10,11,10,10,12,11,15,10,9,16,16,17,11,11,11,17,14,12,14,13,6,16,16,19,16,13,18,13,15,14,14,18,13,27,17,17,18,23,25,25,36,33,24,3,0,11,8,10,12,10,12,14,10,10,18,21,20,15,12,12,14,9,9,11,15,14,11,18,27,13,17,17,19,20,8,20,16,48,52,48,43,46,43,44,48,39,47,47,53,54,51,57,55,57,51,54,56,48,48,39,60,48,51,47,46,48,46,49,52,49,49,51,48,51,54,53,48,47,47,47,47,45,50,51,52,54,45,46,45,43,40,49,48,43,42,48,47,45,43,50,53,48,50,54,54,47,59,58,48,63,61,57,64,68,62,59,51,50,51,65,57,52,55,55,50,50,52,50,53,52,49,51,56,48,47,49,50,49,50,52,52,55,54,52,52,49,50,48,49,51,50,49,51,50,50,51,52,50,49,49,49,46,50,50,50,47,51,52,52,51,48,48,52,50,55,51,51,50,50,57,52,58,59,66,77,71,74,73,78,79,78,78,79,78,81,80,84,82,84,83,83,85,82,78,82,81,82,86,83,56,68,65,51
